"gender_partner"	"gender_rater"	"age_rater"	"age_partner"	"attractive_partner"	"intelligence_partner"	"like_partner"	"age_diff"	"partner_older"	"matched"	"exp_num_match"
"M"	"F"	27	27	6	8	7	0	FALSE	FALSE	1
"M"	"F"	27	26	9	7	8	-1	FALSE	FALSE	1
"M"	"F"	27	30	7	7	7	3	TRUE	FALSE	1
"M"	"F"	27	28	7	5	7	1	TRUE	FALSE	1
"M"	"F"	27	26	10	10	10	-1	FALSE	TRUE	1
"M"	"F"	27	22	7	6	5	-5	FALSE	FALSE	1
"M"	"F"	27	23	8	8	7	-4	FALSE	FALSE	1
"M"	"F"	27	25	5	5	7	-2	FALSE	FALSE	1
"M"	"F"	27	30	2	6	5	3	TRUE	FALSE	1
"M"	"F"	27	29	4	8	6	2	TRUE	FALSE	1
"M"	"F"	27	27	4	7	7	0	FALSE	FALSE	1
"M"	"F"	22	21	10	10	10	-1	FALSE	FALSE	4
"M"	"F"	22	24	8	7	9	2	TRUE	TRUE	4
"M"	"F"	22	25	6	8	7	3	TRUE	FALSE	4
"M"	"F"	22	27	7	9	8	5	TRUE	FALSE	4
"M"	"F"	22	26	8	8	7	4	TRUE	FALSE	4
"M"	"F"	22	30	4	8	3	8	TRUE	FALSE	4
"M"	"F"	22	28	4	4	4	6	TRUE	FALSE	4
"M"	"F"	22	26	6	9	5	4	TRUE	FALSE	4
"M"	"F"	22	22	9	10	10	0	FALSE	TRUE	4
"M"	"F"	22	23	7	8	8	1	TRUE	TRUE	4
"M"	"F"	22	25	7	10	7	3	TRUE	FALSE	4
"M"	"F"	22	30	1	8	1	8	TRUE	FALSE	4
"M"	"F"	22	29	1	5	1	7	TRUE	FALSE	4
"M"	"F"	23	21	10	10	10	-2	FALSE	FALSE	4
"M"	"F"	23	24	10	10	10	1	TRUE	FALSE	4
"M"	"F"	23	25	7	8	8	2	TRUE	FALSE	4
"M"	"F"	23	27	7	9	8	4	TRUE	FALSE	4
"M"	"F"	23	26	10	9	9	3	TRUE	FALSE	4
"M"	"F"	23	30	8	9	8	7	TRUE	FALSE	4
"M"	"F"	23	28	7	9	8	5	TRUE	FALSE	4
"M"	"F"	23	26	7	9	8	3	TRUE	FALSE	4
"M"	"F"	23	22	10	10	10	-1	FALSE	TRUE	4
"M"	"F"	23	23	10	10	10	0	FALSE	TRUE	4
"M"	"F"	23	25	7	8	7	2	TRUE	FALSE	4
"M"	"F"	23	30	7	9	7	7	TRUE	FALSE	4
"M"	"F"	23	29	7	10	7	6	TRUE	FALSE	4
"M"	"F"	23	27	7	8	7	4	TRUE	FALSE	4
"M"	"F"	23	21	10	10	9	-2	FALSE	FALSE	5
"M"	"F"	23	24	7	9	7	1	TRUE	TRUE	5
"M"	"F"	23	25	7	10	8	2	TRUE	TRUE	5
"M"	"F"	23	27	7	10	7	4	TRUE	FALSE	5
"M"	"F"	23	26	8	9	7	3	TRUE	FALSE	5
"M"	"F"	23	30	7	8	8	7	TRUE	FALSE	5
"M"	"F"	23	28	6	9	8	5	TRUE	FALSE	5
"M"	"F"	23	26	8	10	7	3	TRUE	FALSE	5
"M"	"F"	23	22	7	9	6	-1	FALSE	TRUE	5
"M"	"F"	23	23	9	8	5	0	FALSE	FALSE	5
"M"	"F"	23	25	7	9	5	2	TRUE	FALSE	5
"M"	"F"	23	30	6	10	6	7	TRUE	FALSE	5
"M"	"F"	23	29	7	9	5	6	TRUE	FALSE	5
"M"	"F"	23	27	6	10	5	4	TRUE	FALSE	5
"M"	"F"	23	21	6	8	6	-2	FALSE	FALSE	10
"M"	"F"	23	24	5	5	5	1	TRUE	FALSE	10
"M"	"F"	23	25	4	6	2	2	TRUE	FALSE	10
"M"	"F"	23	27	4	6	5	4	TRUE	FALSE	10
"M"	"F"	23	26	8	6	4	3	TRUE	FALSE	10
"M"	"F"	23	30	7	10	8	7	TRUE	FALSE	10
"M"	"F"	23	28	6	7	6	5	TRUE	TRUE	10
"M"	"F"	23	26	6	4	5	3	TRUE	FALSE	10
"M"	"F"	23	22	8	4	4	-1	FALSE	FALSE	10
"M"	"F"	23	23	7	8	6	0	FALSE	FALSE	10
"M"	"F"	23	25	4	8	4	2	TRUE	TRUE	10
"M"	"F"	23	30	2	10	3	7	TRUE	FALSE	10
"M"	"F"	23	29	2	8	3	6	TRUE	FALSE	10
"M"	"F"	23	27	3	10	3	4	TRUE	FALSE	10
"F"	"M"	21	22	5	7	8	1	TRUE	FALSE	2
"F"	"M"	21	27	4	7	4	6	TRUE	FALSE	2
"F"	"M"	21	28	7	8	7	7	TRUE	FALSE	2
"F"	"M"	21	30	6	8	4	9	TRUE	FALSE	2
"F"	"M"	21	27	7	8	6	6	TRUE	FALSE	2
"F"	"M"	21	22	10	3	8	1	TRUE	FALSE	2
"F"	"M"	21	23	10	10	10	2	TRUE	FALSE	2
"F"	"M"	21	23	5	8	8	2	TRUE	FALSE	2
"F"	"M"	21	23	6	8	9	2	TRUE	FALSE	2
"F"	"M"	21	29	8	8	7	8	TRUE	FALSE	2
"F"	"M"	25	22	5	3	6	-3	FALSE	FALSE	3
"F"	"M"	25	27	6	5	5	2	TRUE	TRUE	3
"F"	"M"	25	28	8	7	8	3	TRUE	TRUE	3
"F"	"M"	25	30	4	4	6	5	TRUE	TRUE	3
"F"	"M"	25	27	6	5	6	2	TRUE	FALSE	3
"F"	"M"	25	22	6	5	5	-3	FALSE	FALSE	3
"F"	"M"	25	23	8	5	5	-2	FALSE	FALSE	3
"F"	"M"	25	23	7	5	5	-2	FALSE	TRUE	3
"F"	"M"	25	23	7	5	5	-2	FALSE	FALSE	3
"F"	"M"	25	29	9	7	6	4	TRUE	FALSE	3
"F"	"M"	27	22	6	7	6	-5	FALSE	FALSE	3
"F"	"M"	27	27	5	6	5	0	FALSE	FALSE	3
"F"	"M"	27	28	7	6	6	1	TRUE	FALSE	3
"F"	"M"	27	30	5	7	5	3	TRUE	FALSE	3
"F"	"M"	27	27	8	8	6	0	FALSE	FALSE	3
"F"	"M"	27	22	4	5	6	-5	FALSE	FALSE	3
"F"	"M"	27	23	7	7	6	-4	FALSE	FALSE	3
"F"	"M"	27	23	9	6	6	-4	FALSE	FALSE	3
"F"	"M"	27	23	7	7	8	-4	FALSE	FALSE	3
"F"	"M"	27	29	8	8	5	2	TRUE	FALSE	3
"F"	"M"	26	22	3	7	4	-4	FALSE	FALSE	0
"F"	"M"	26	27	6	7	4	1	TRUE	FALSE	0
"F"	"M"	26	28	7	8	7	2	TRUE	FALSE	0
"F"	"M"	26	30	5	6	5	4	TRUE	FALSE	0
"F"	"M"	26	27	7	7	6	1	TRUE	FALSE	0
"F"	"M"	26	22	3	5	4	-4	FALSE	FALSE	0
"F"	"M"	26	23	6	5	4	-3	FALSE	FALSE	0
"F"	"M"	26	23	5	5	4	-3	FALSE	FALSE	0
"F"	"M"	26	23	7	7	7	-3	FALSE	FALSE	0
"F"	"M"	26	29	6	7	7	3	TRUE	FALSE	0
"F"	"M"	28	22	7	8	7	-6	FALSE	FALSE	3
"F"	"M"	28	27	7	8	7	-1	FALSE	FALSE	3
"F"	"M"	28	28	8	8	6	0	FALSE	TRUE	3
"F"	"M"	28	30	5	7	6	2	TRUE	TRUE	3
"F"	"M"	28	27	8	9	8	-1	FALSE	FALSE	3
"F"	"M"	28	22	5	8	4	-6	FALSE	FALSE	3
"F"	"M"	28	23	7	7	7	-5	FALSE	FALSE	3
"F"	"M"	28	23	5	8	7	-5	FALSE	FALSE	3
"F"	"M"	28	23	8	7	8	-5	FALSE	TRUE	3
"F"	"M"	28	29	9	8	8	1	TRUE	TRUE	3
"F"	"M"	26	22	5	7	5	-4	FALSE	FALSE	1
"F"	"M"	26	27	2	4	3	1	TRUE	FALSE	1
"F"	"M"	26	28	6	7	6	2	TRUE	FALSE	1
"F"	"M"	26	30	5	6	5	4	TRUE	FALSE	1
"F"	"M"	26	27	9	8	8	1	TRUE	TRUE	1
"F"	"M"	26	22	6	8	6	-4	FALSE	FALSE	1
"F"	"M"	26	23	7	6	6	-3	FALSE	FALSE	1
"F"	"M"	26	23	6	6	5	-3	FALSE	FALSE	1
"F"	"M"	26	23	5	6	5	-3	FALSE	FALSE	1
"F"	"M"	26	29	4	6	4	3	TRUE	FALSE	1
"F"	"M"	22	22	8	8	8	0	FALSE	FALSE	4
"F"	"M"	22	27	5	8	6	5	TRUE	TRUE	4
"F"	"M"	22	28	4	7	5	6	TRUE	FALSE	4
"F"	"M"	22	30	3	5	4	8	TRUE	FALSE	4
"F"	"M"	22	27	7	7	6	5	TRUE	FALSE	4
"F"	"M"	22	22	5	8	6	0	FALSE	TRUE	4
"F"	"M"	22	23	8	7	8	1	TRUE	TRUE	4
"F"	"M"	22	23	5	5	6	1	TRUE	TRUE	4
"F"	"M"	22	29	8	7	8	7	TRUE	TRUE	4
"F"	"M"	23	22	10	8	7	-1	FALSE	FALSE	3
"F"	"M"	23	27	4	6	3	4	TRUE	FALSE	3
"F"	"M"	23	28	7	9	8	5	TRUE	FALSE	3
"F"	"M"	23	30	4	8	9	7	TRUE	FALSE	3
"F"	"M"	23	27	9	7	8	4	TRUE	FALSE	3
"F"	"M"	23	22	10	10	10	-1	FALSE	TRUE	3
"F"	"M"	23	23	10	10	10	0	FALSE	TRUE	3
"F"	"M"	23	23	5	9	8	0	FALSE	FALSE	3
"F"	"M"	23	23	7	8	8	0	FALSE	FALSE	3
"F"	"M"	23	29	7	7	7	6	TRUE	FALSE	3
"F"	"M"	25	22	7	7	8	-3	FALSE	FALSE	2
"F"	"M"	25	27	7	6	6	2	TRUE	FALSE	2
"F"	"M"	25	28	6	9	8	3	TRUE	TRUE	2
"F"	"M"	25	30	8	10	7	5	TRUE	FALSE	2
"F"	"M"	25	27	9	8	8	2	TRUE	FALSE	2
"F"	"M"	25	22	6	8	5	-3	FALSE	FALSE	2
"F"	"M"	25	23	6	9	6	-2	FALSE	FALSE	2
"F"	"M"	25	23	6	7	6	-2	FALSE	FALSE	2
"F"	"M"	25	23	6	7	7	-2	FALSE	TRUE	2
"F"	"M"	25	29	8	7	7	4	TRUE	FALSE	2
"F"	"M"	30	22	6	5	6	-8	FALSE	FALSE	1
"F"	"M"	30	27	6	5	6	-3	FALSE	FALSE	1
"F"	"M"	30	28	7	6	6	-2	FALSE	FALSE	1
"F"	"M"	30	30	6	5	5	0	FALSE	FALSE	1
"F"	"M"	30	27	5	5	4	-3	FALSE	FALSE	1
"F"	"M"	30	22	5	3	4	-8	FALSE	FALSE	1
"F"	"M"	30	23	5	5	3	-7	FALSE	FALSE	1
"F"	"M"	30	23	5	4	4	-7	FALSE	FALSE	1
"F"	"M"	30	23	6	5	6	-7	FALSE	FALSE	1
"F"	"M"	30	29	6	5	6	-1	FALSE	FALSE	1
"F"	"M"	29	22	6	7	6	-7	FALSE	FALSE	5
"F"	"M"	29	27	8	7	8	-2	FALSE	FALSE	5
"F"	"M"	29	28	7	7	7	-1	FALSE	TRUE	5
"F"	"M"	29	30	3	6	3	1	TRUE	FALSE	5
"F"	"M"	29	27	7	7	7	-2	FALSE	FALSE	5
"F"	"M"	29	22	3	6	4	-7	FALSE	FALSE	5
"F"	"M"	29	23	7	8	7	-6	FALSE	FALSE	5
"F"	"M"	29	23	5	5	5	-6	FALSE	FALSE	5
"F"	"M"	29	23	6	5	6	-6	FALSE	FALSE	5
"F"	"M"	29	29	8	7	7	0	FALSE	FALSE	5
"F"	"M"	27	22	5	5	5	-5	FALSE	FALSE	2
"F"	"M"	27	27	6	5	6	0	FALSE	FALSE	2
"F"	"M"	27	28	5	5	5	1	TRUE	TRUE	2
"F"	"M"	27	30	6	5	6	3	TRUE	FALSE	2
"F"	"M"	27	27	6	5	6	0	FALSE	FALSE	2
"F"	"M"	27	22	4	4	3	-5	FALSE	FALSE	2
"F"	"M"	27	23	5	6	5	-4	FALSE	FALSE	2
"F"	"M"	27	23	5	6	4	-4	FALSE	FALSE	2
"F"	"M"	27	23	6	6	5	-4	FALSE	FALSE	2
"F"	"M"	27	29	5	5	4	2	TRUE	FALSE	2
"M"	"F"	27	33	9	9	9	6	TRUE	FALSE	1
"M"	"F"	27	27	7	7	5	0	FALSE	FALSE	1
"M"	"F"	27	33	7	8	5	6	TRUE	FALSE	1
"M"	"F"	27	23	7	9	7	-4	FALSE	FALSE	1
"M"	"F"	27	33	8	9	8	6	TRUE	FALSE	1
"M"	"F"	27	23	7	7	5	-4	FALSE	FALSE	1
"M"	"F"	24	33	7	8	7	9	TRUE	FALSE	2
"M"	"F"	24	27	5	7	5	3	TRUE	FALSE	2
"M"	"F"	24	33	4	7	4	9	TRUE	FALSE	2
"M"	"F"	24	23	5	8	6	-1	FALSE	FALSE	2
"M"	"F"	24	33	7	8	8	9	TRUE	FALSE	2
"M"	"F"	24	23	5	8	5	-1	FALSE	FALSE	2
"M"	"F"	29	33	8	7	7	4	TRUE	TRUE	1
"M"	"F"	29	27	4	6	3	-2	FALSE	FALSE	1
"M"	"F"	29	33	4	6	5	4	TRUE	FALSE	1
"M"	"F"	29	23	6	8	5	-6	FALSE	FALSE	1
"M"	"F"	29	33	6	7	6	4	TRUE	FALSE	1
"M"	"F"	29	23	4	5	4	-6	FALSE	FALSE	1
"M"	"F"	55	33	8	8	8	-22	FALSE	FALSE	0
"M"	"F"	55	27	5	7	4	-28	FALSE	FALSE	0
"M"	"F"	55	33	4	9	4	-22	FALSE	FALSE	0
"M"	"F"	55	23	6	8	8	-32	FALSE	FALSE	0
"M"	"F"	55	33	8	8	7	-22	FALSE	FALSE	0
"M"	"F"	29	33	5	8	4	4	TRUE	FALSE	5
"M"	"F"	29	27	5	10	7	-2	FALSE	FALSE	5
"M"	"F"	29	33	4	6	6	4	TRUE	TRUE	5
"M"	"F"	29	23	6	9	6	-6	FALSE	FALSE	5
"M"	"F"	29	33	8	9	8	4	TRUE	TRUE	5
"M"	"F"	29	23	5	3	5	-6	FALSE	FALSE	5
"M"	"F"	26	33	5	8	5	7	TRUE	FALSE	0
"M"	"F"	26	27	1	5	1	1	TRUE	FALSE	0
"M"	"F"	26	33	2	5	1	7	TRUE	FALSE	0
"M"	"F"	26	23	5	8	7	-3	FALSE	FALSE	0
"M"	"F"	26	33	5	8	5	7	TRUE	FALSE	0
"M"	"F"	26	23	3	5	5	-3	FALSE	FALSE	0
"F"	"M"	33	27	5	8	9	-6	FALSE	FALSE	1
"F"	"M"	33	24	8	10	10	-9	FALSE	FALSE	1
"F"	"M"	33	29	9	8	8	-4	FALSE	TRUE	1
"F"	"M"	33	55	8	8	9	22	TRUE	FALSE	1
"F"	"M"	33	29	7	9	7	-4	FALSE	FALSE	1
"F"	"M"	33	26	8	8	6	-7	FALSE	FALSE	1
"F"	"M"	27	27	6	6	6	0	FALSE	FALSE	3
"F"	"M"	27	24	5	7	5	-3	FALSE	FALSE	3
"F"	"M"	27	29	7	6	8	2	TRUE	FALSE	3
"F"	"M"	27	55	6	6	5	28	TRUE	FALSE	3
"F"	"M"	27	29	6	6	5	2	TRUE	FALSE	3
"F"	"M"	27	26	7	6	8	-1	FALSE	FALSE	3
"F"	"M"	33	27	6	7	6	-6	FALSE	FALSE	3
"F"	"M"	33	24	6	7	7	-9	FALSE	FALSE	3
"F"	"M"	33	29	8	8	6	-4	FALSE	FALSE	3
"F"	"M"	33	55	6	6	7	22	TRUE	FALSE	3
"F"	"M"	33	29	8	7	7	-4	FALSE	TRUE	3
"F"	"M"	33	26	8	7	7	-7	FALSE	FALSE	3
"F"	"M"	23	27	4	4	5	4	TRUE	FALSE	0
"F"	"M"	23	24	4	6	5	1	TRUE	FALSE	0
"F"	"M"	23	29	5	6	6	6	TRUE	FALSE	0
"F"	"M"	23	55	4	5	7	32	TRUE	FALSE	0
"F"	"M"	23	29	6	7	6	6	TRUE	FALSE	0
"F"	"M"	23	26	5	7	7	3	TRUE	FALSE	0
"F"	"M"	33	27	8	8	6	-6	FALSE	FALSE	1
"F"	"M"	33	24	6	8	5	-9	FALSE	FALSE	1
"F"	"M"	33	29	8	6	6	-4	FALSE	FALSE	1
"F"	"M"	33	55	5	9	5	22	TRUE	FALSE	1
"F"	"M"	33	29	5	7	5	-4	FALSE	TRUE	1
"F"	"M"	33	26	7	7	5	-7	FALSE	FALSE	1
"M"	"F"	24	23	5	5.5	4	-1	FALSE	FALSE	0
"M"	"F"	24	30	2	4	2	6	TRUE	FALSE	0
"M"	"F"	24	28	2	2	2	4	TRUE	FALSE	0
"M"	"F"	24	31	2	7	2	7	TRUE	FALSE	0
"M"	"F"	24	29	0	0	0	5	TRUE	FALSE	0
"M"	"F"	24	24	1	5	1	0	FALSE	FALSE	0
"M"	"F"	24	29	2	7	5	5	TRUE	FALSE	0
"M"	"F"	24	28	5	6	5	4	TRUE	FALSE	0
"M"	"F"	24	29	0	6	2	5	TRUE	FALSE	0
"M"	"F"	24	29	5	5	3	5	TRUE	FALSE	0
"M"	"F"	24	30	7	8	5	6	TRUE	FALSE	0
"M"	"F"	24	30	4	7	7	6	TRUE	FALSE	0
"M"	"F"	24	32	5	3	5	8	TRUE	FALSE	0
"M"	"F"	24	23	8	10	7	-1	FALSE	TRUE	4
"M"	"F"	24	30	8	10	7	6	TRUE	TRUE	4
"M"	"F"	24	28	8	9	7	4	TRUE	FALSE	4
"M"	"F"	24	31	6	8	7	7	TRUE	FALSE	4
"M"	"F"	24	29	7	10	7	5	TRUE	FALSE	4
"M"	"F"	24	32	7	10	5	8	TRUE	FALSE	4
"M"	"F"	24	24	6	10	5	0	FALSE	FALSE	4
"M"	"F"	24	29	6	8	6	5	TRUE	FALSE	4
"M"	"F"	24	28	9	9	8	4	TRUE	TRUE	4
"M"	"F"	24	29	8	10	8	5	TRUE	TRUE	4
"M"	"F"	24	29	9	10	8	5	TRUE	TRUE	4
"M"	"F"	24	30	8	10	8	6	TRUE	TRUE	4
"M"	"F"	24	20	9	8	7	-4	FALSE	FALSE	4
"M"	"F"	24	30	8	10	8	6	TRUE	FALSE	4
"M"	"F"	24	32	7	9	7	8	TRUE	TRUE	4
"M"	"F"	25	23	5	6	4	-2	FALSE	FALSE	2
"M"	"F"	25	30	5	8	8	5	TRUE	TRUE	2
"M"	"F"	25	28	6	6	7	3	TRUE	FALSE	2
"M"	"F"	25	31	5	8	6	6	TRUE	FALSE	2
"M"	"F"	25	29	5	7	7	4	TRUE	FALSE	2
"M"	"F"	25	32	6	8	5	7	TRUE	FALSE	2
"M"	"F"	25	24	4	7	5	-1	FALSE	FALSE	2
"M"	"F"	25	29	4	8	5	4	TRUE	FALSE	2
"M"	"F"	25	28	8	7	7	3	TRUE	FALSE	2
"M"	"F"	25	29	3	8	6	4	TRUE	FALSE	2
"M"	"F"	25	29	8	7	5	4	TRUE	FALSE	2
"M"	"F"	25	30	9	8	7	5	TRUE	TRUE	2
"M"	"F"	25	20	8	7	7	-5	FALSE	FALSE	2
"M"	"F"	25	30	5	7	7	5	TRUE	TRUE	2
"M"	"F"	25	32	4	7	5	7	TRUE	FALSE	2
"M"	"F"	25	23	8	7	7	-2	FALSE	FALSE	6
"M"	"F"	25	30	2	6	6	5	TRUE	FALSE	6
"M"	"F"	25	28	8	6	5	3	TRUE	FALSE	6
"M"	"F"	25	31	4	6	6	6	TRUE	FALSE	6
"M"	"F"	25	29	6	8	7	4	TRUE	TRUE	6
"M"	"F"	25	32	7	7	7	7	TRUE	FALSE	6
"M"	"F"	25	24	3	8	6	-1	FALSE	FALSE	6
"M"	"F"	25	29	4	6	7	4	TRUE	FALSE	6
"M"	"F"	25	28	7	5	6	3	TRUE	TRUE	6
"M"	"F"	25	29	3	6	7	4	TRUE	FALSE	6
"M"	"F"	25	29	8	8	8	4	TRUE	TRUE	6
"M"	"F"	25	30	9	8	8	5	TRUE	TRUE	6
"M"	"F"	25	20	9	7	8	-5	FALSE	TRUE	6
"M"	"F"	25	30	4	8	7	5	TRUE	FALSE	6
"M"	"F"	25	32	4	8	6	7	TRUE	FALSE	6
"M"	"F"	29	23	3	5	4	-6	FALSE	FALSE	4
"M"	"F"	29	30	2	9	7	1	TRUE	TRUE	4
"M"	"F"	29	28	4	5	4	-1	FALSE	FALSE	4
"M"	"F"	29	31	3	8	5	2	TRUE	FALSE	4
"M"	"F"	29	29	3	5	4	0	FALSE	FALSE	4
"M"	"F"	29	32	2	9	7	3	TRUE	FALSE	4
"M"	"F"	29	24	2	7	4	-5	FALSE	FALSE	4
"M"	"F"	29	29	5	5	7	0	FALSE	TRUE	4
"M"	"F"	29	28	7	5	8	-1	FALSE	TRUE	4
"M"	"F"	29	29	2	6	2	0	FALSE	FALSE	4
"M"	"F"	29	29	7	8	7	0	FALSE	TRUE	4
"M"	"F"	29	30	3	4	6	1	TRUE	FALSE	4
"M"	"F"	29	20	3	2	5	-9	FALSE	FALSE	4
"M"	"F"	29	30	3	4	6	1	TRUE	FALSE	4
"M"	"F"	29	32	4	6	7	3	TRUE	TRUE	4
"M"	"F"	30	23	4	4	2	-7	FALSE	FALSE	2
"M"	"F"	30	30	5	7	4	0	FALSE	FALSE	2
"M"	"F"	30	28	5	5	4	-2	FALSE	FALSE	2
"M"	"F"	30	31	3	6	2	1	TRUE	FALSE	2
"M"	"F"	30	29	4	4	2	-1	FALSE	FALSE	2
"M"	"F"	30	32	6	5	2	2	TRUE	FALSE	2
"M"	"F"	30	24	4	8	3	-6	FALSE	FALSE	2
"M"	"F"	30	29	4	4	1	-1	FALSE	FALSE	2
"M"	"F"	30	28	7	7	7	-2	FALSE	TRUE	2
"M"	"F"	30	29	4	6	3	-1	FALSE	FALSE	2
"M"	"F"	30	29	8	7	7	-1	FALSE	FALSE	2
"M"	"F"	30	30	6	7	3	0	FALSE	FALSE	2
"M"	"F"	30	20	6	6	5	-10	FALSE	FALSE	2
"M"	"F"	30	30	6	8	4	0	FALSE	FALSE	2
"M"	"F"	30	32	5	5	2	2	TRUE	FALSE	2
"M"	"F"	25	23	8	7	8	-2	FALSE	FALSE	12
"M"	"F"	25	30	5	7	8	5	TRUE	TRUE	12
"M"	"F"	25	28	3	6	5	3	TRUE	FALSE	12
"M"	"F"	25	31	2	10	5	6	TRUE	FALSE	12
"M"	"F"	25	29	2	5	2	4	TRUE	FALSE	12
"M"	"F"	25	32	3	6	6	7	TRUE	FALSE	12
"M"	"F"	25	24	1	7	5	-1	FALSE	FALSE	12
"M"	"F"	25	29	2	3	2	4	TRUE	FALSE	12
"M"	"F"	25	28	7	5	5	3	TRUE	FALSE	12
"M"	"F"	25	29	2	4	5	4	TRUE	FALSE	12
"M"	"F"	25	29	5	9	7	4	TRUE	FALSE	12
"M"	"F"	25	30	10	10	10	5	TRUE	TRUE	12
"M"	"F"	25	20	6	8	7	-5	FALSE	FALSE	12
"M"	"F"	25	30	7	8	7	5	TRUE	FALSE	12
"M"	"F"	25	32	3	6	8	7	TRUE	FALSE	12
"M"	"F"	34	23	10	8	8	-11	FALSE	FALSE	3
"M"	"F"	34	30	10	8	10	-4	FALSE	FALSE	3
"M"	"F"	34	28	10	8	7	-6	FALSE	FALSE	3
"M"	"F"	34	31	8	10	8	-3	FALSE	TRUE	3
"M"	"F"	34	29	8	9	7	-5	FALSE	FALSE	3
"M"	"F"	34	32	8	9	7	-2	FALSE	FALSE	3
"M"	"F"	34	24	8	10	7	-10	FALSE	FALSE	3
"M"	"F"	34	29	8	8	8	-5	FALSE	FALSE	3
"M"	"F"	34	28	9	9	9	-6	FALSE	FALSE	3
"M"	"F"	34	29	8	10	8	-5	FALSE	FALSE	3
"M"	"F"	34	29	9	9	8	-5	FALSE	FALSE	3
"M"	"F"	34	30	8	10	9	-4	FALSE	FALSE	3
"M"	"F"	34	20	7	8	8	-14	FALSE	FALSE	3
"M"	"F"	34	30	10	10	10	-4	FALSE	FALSE	3
"M"	"F"	34	32	8	10	8	-2	FALSE	FALSE	3
"M"	"F"	30	23	8	8	6	-7	FALSE	FALSE	6
"M"	"F"	30	30	7	8	7	0	FALSE	FALSE	6
"M"	"F"	30	28	9	9	9	-2	FALSE	FALSE	6
"M"	"F"	30	31	4	9	5	1	TRUE	FALSE	6
"M"	"F"	30	29	4	8	6	-1	FALSE	FALSE	6
"M"	"F"	30	32	7	9	7	2	TRUE	TRUE	6
"M"	"F"	30	24	4	9	7	-6	FALSE	FALSE	6
"M"	"F"	30	29	5	9	6	-1	FALSE	FALSE	6
"M"	"F"	30	28	10	9	9	-2	FALSE	TRUE	6
"M"	"F"	30	29	4	9	5	-1	FALSE	FALSE	6
"M"	"F"	30	30	8	7	7	0	FALSE	TRUE	6
"M"	"F"	30	20	9	8	8	-10	FALSE	FALSE	6
"M"	"F"	30	30	9	9	9	0	FALSE	TRUE	6
"M"	"F"	30	32	9	8	8	2	TRUE	FALSE	6
"M"	"F"	25	23	7	5	4	-2	FALSE	FALSE	2
"M"	"F"	25	30	6	7	6	5	TRUE	FALSE	2
"M"	"F"	25	28	4	4	5	3	TRUE	FALSE	2
"M"	"F"	25	31	4	9	8	6	TRUE	TRUE	2
"M"	"F"	25	29	7	8	8	4	TRUE	TRUE	2
"M"	"F"	25	32	8	8	5	7	TRUE	FALSE	2
"M"	"F"	25	24	4	9	3	-1	FALSE	FALSE	2
"M"	"F"	25	29	6	6	4	4	TRUE	FALSE	2
"M"	"F"	25	28	7	6	5	3	TRUE	FALSE	2
"M"	"F"	25	29	9	7	6	4	TRUE	FALSE	2
"M"	"F"	25	30	8	7	7	5	TRUE	FALSE	2
"M"	"F"	25	30	5	6	4	5	TRUE	FALSE	2
"M"	"F"	25	32	4	5	3	7	TRUE	FALSE	2
"M"	"F"	27	23	6	6	6	-4	FALSE	FALSE	3
"M"	"F"	27	30	6	7	6	3	TRUE	FALSE	3
"M"	"F"	27	28	7	7	6	1	TRUE	FALSE	3
"M"	"F"	27	31	6	8	6	4	TRUE	FALSE	3
"M"	"F"	27	29	5	6	5	2	TRUE	FALSE	3
"M"	"F"	27	32	6	8	6	5	TRUE	FALSE	3
"M"	"F"	27	24	6	8	6	-3	FALSE	FALSE	3
"M"	"F"	27	29	6	8	6	2	TRUE	FALSE	3
"M"	"F"	27	28	7	8	7	1	TRUE	FALSE	3
"M"	"F"	27	29	6	8	7	2	TRUE	FALSE	3
"M"	"F"	27	29	9	8	7	2	TRUE	FALSE	3
"M"	"F"	27	30	8	8	8	3	TRUE	FALSE	3
"M"	"F"	27	20	8	6	7	-7	FALSE	FALSE	3
"M"	"F"	27	30	7	7	6	3	TRUE	FALSE	3
"M"	"F"	27	32	6	8	6	5	TRUE	FALSE	3
"M"	"F"	27	23	6	6	6	-4	FALSE	FALSE	1.5
"M"	"F"	27	30	5	8	7	3	TRUE	FALSE	1.5
"M"	"F"	27	28	3	7	3	1	TRUE	FALSE	1.5
"M"	"F"	27	31	2	8	3	4	TRUE	FALSE	1.5
"M"	"F"	27	29	1	4	2	2	TRUE	FALSE	1.5
"M"	"F"	27	32	3	9	5	5	TRUE	FALSE	1.5
"M"	"F"	27	24	2	8	4	-3	FALSE	FALSE	1.5
"M"	"F"	27	29	4	8	3	2	TRUE	FALSE	1.5
"M"	"F"	27	28	5	8	6	1	TRUE	FALSE	1.5
"M"	"F"	27	29	2	7	2	2	TRUE	FALSE	1.5
"M"	"F"	27	29	7	8	7	2	TRUE	FALSE	1.5
"M"	"F"	27	30	4	8	5	3	TRUE	FALSE	1.5
"M"	"F"	27	20	7	7	6	-7	FALSE	FALSE	1.5
"M"	"F"	27	30	3	7	5	3	TRUE	FALSE	1.5
"M"	"F"	27	32	2	5	2	5	TRUE	FALSE	1.5
"M"	"F"	26	23	5	5	6	-3	FALSE	FALSE	6
"M"	"F"	26	32	4	9	6	6	TRUE	FALSE	6
"M"	"F"	26	24	2	5	4	-2	FALSE	FALSE	6
